SimNo,Result,A2_003_AvgExT8,A2_003_D.Avg,A2_003_T.Avg,A2_003_D.1,A2_003_D.2,A2_003_D.12,A2_003_T.234,A2_003_T.2,A2_003_T.3,A2_003_T.4,A2_003_T.5,A2_003_T.6,A2_003_T.7,A2_003_U.1,A2_003_U.2,A2_003_U.3,A2_003_U.4,A2_003_U.5,A2_003_U.6,A2_003_U.7,A2_003_U.8,A2_003_U.9,A2_003_U.10,A2_003_U.11,A2_003_U.12,A2_003_U.13,A2_003_U.14,A2_003_U.15,A2_003_U.16,A2_003_U.17,A2_003_U.18,A2_003_U.19,A2_003_U.20,A2_003_U.21,A2_003_Group,A3_003_Avg,A3_003_AvgEx7,A3_003_D.1,A3_003_D.2,A3_003_D.3,A3_003_D.4,A3_003_D.5,A3_003_D.6,A3_003_D.7,A3_003_Middle,A4_003_AvgEx8,A4_003_T.2,A4_003_T.3,A4_003_T.4,A4_003_T.5,A4_003_T.6,A4_003_T.7,A4_003_Middle,A5_003_,A2_333_AvgExT8,A2_333_D.Avg,A2_333_T.Avg,A2_333_D.1,A2_333_D.2,A2_333_D.12,A2_333_T.234,A2_333_T.2,A2_333_T.3,A2_333_T.4,A2_333_T.5,A2_333_T.6,A2_333_T.7,A2_333_U.1,A2_333_U.2,A2_333_U.3,A2_333_U.4,A2_333_U.5,A2_333_U.6,A2_333_U.7,A2_333_U.8,A2_333_U.9,A2_333_U.10,A2_333_U.11,A2_333_U.12,A2_333_U.13,A2_333_U.14,A2_333_U.15,A2_333_U.16,A2_333_U.17,A2_333_U.18,A2_333_U.19,A2_333_U.20,A2_333_U.21,A2_333_Group,A3_333_Avg,A3_333_AvgEx7,A3_333_D.1,A3_333_D.2,A3_333_D.3,A3_333_D.4,A3_333_D.5,A3_333_D.6,A3_333_D.7,A3_333_Middle,A4_333_AvgEx8,A4_333_T.2,A4_333_T.3,A4_333_T.4,A4_333_T.5,A4_333_T.6,A4_333_T.7,A4_333_Middle,A5_333_,A2_Ind_AvgExT8,A2_Ind_D.Avg,A2_Ind_T.Avg,A2_Ind_D.1,A2_Ind_D.2,A2_Ind_D.12,A2_Ind_T.234,A2_Ind_T.2,A2_Ind_T.3,A2_Ind_T.4,A2_Ind_T.5,A2_Ind_T.6,A2_Ind_T.7,A2_Ind_U.1,A2_Ind_U.2,A2_Ind_U.3,A2_Ind_U.4,A2_Ind_U.5,A2_Ind_U.6,A2_Ind_U.7,A2_Ind_U.8,A2_Ind_U.9,A2_Ind_U.10,A2_Ind_U.11,A2_Ind_U.12,A2_Ind_U.13,A2_Ind_U.14,A2_Ind_U.15,A2_Ind_U.16,A2_Ind_U.17,A2_Ind_U.18,A2_Ind_U.19,A2_Ind_U.20,A2_Ind_U.21,A2_Ind_Group,A3_Ind_Avg,A3_Ind_AvgEx7,A3_Ind_D.1,A3_Ind_D.2,A3_Ind_D.3,A3_Ind_D.4,A3_Ind_D.5,A3_Ind_D.6,A3_Ind_D.7,A3_Ind_Middle,A4_Ind_AvgEx8,A4_Ind_T.2,A4_Ind_T.3,A4_Ind_T.4,A4_Ind_T.5,A4_Ind_T.6,A4_Ind_T.7,A4_Ind_Middle,A5_Ind_,Comp_W_TW,Comp_W_CS.W_simple,Comp_W_CS.W_dynamic,Comp_W_CS.W_group,Comp_W_CS.W_calendar,Comp_W_SA.W_ATT,Comp_W_CH.W_M,Comp_W_CO.W_CO1,Comp_W_CO.W_CO2,Comp_W_CO.W_CO3,Comp_W_NP_Eq,Comp_W_NP_ATT,Comp_W_NP_IV,Comp_CPI,CPI.T_7,CPI.T_2,CPI.T_3,CPI.T_4,CPI.T_5,CPI.T_6,CPI.T_AvgExLast,CPI.T_Middle,CPI.D_7,CPI.D_1,CPI.D_2,CPI.D_3,CPI.D_4,CPI.D_5,CPI.D_6,CPI.D_Avg,CPI.D_Middle,CPI.DT_a6_j7,CPI.DT_a1_j2,CPI.DT_a1_j3,CPI.DT_a2_j3,CPI.DT_a1_j4,CPI.DT_a2_j4,CPI.DT_a3_j4,CPI.DT_a1_j5,CPI.DT_a2_j5,CPI.DT_a3_j5,CPI.DT_a4_j5,CPI.DT_a1_j6,CPI.DT_a2_j6,CPI.DT_a3_j6,CPI.DT_a4_j6,CPI.DT_a5_j6,CPI.DT_a1_j7,CPI.DT_a2_j7,CPI.DT_a3_j7,CPI.DT_a4_j7,CPI.DT_a5_j7,CPI.DT_a1_j8,CPI.DT_a2_j8,CPI.DT_a3_j8,CPI.DT_a4_j8,CPI.DT_a5_j8,CPI.DT_a6_j8,CPI.DT_Avg,CPI.DT_AvgEx8,CPI.DT_D1,CPI.DT_D2,CPI.DT_D3,CPI.DT_D4,CPI.DT_D5,CPI.DT_D6,CPI.DT_T2,CPI.DT_T3,CPI.DT_T4,CPI.DT_T5,CPI.DT_T6,CPI.DT_T7,CPI.DT_DAvg,CPI.DT_TAvg
1,Mean Estimate,3.0044509861303953e-5,1.4971224575408264e-5,9.872042045760076e-5,4.9563049188031286e-5,-2.716817208904075e-4,-9.645729435341706e-5,1.1814414344398087e-4,3.360352963228934e-4,-1.709273813557694e-5,1.356713406914275e-4,5.394527839230683e-4,-1.7472780234635324e-4,-2.2701743373258605e-4,3.360352963228934e-4,9.167499823258607e-6,-4.335258178163164e-5,5.526980111369986e-4,4.633617045687192e-5,-1.9201962222724808e-4,3.6058713161506677e-4,8.350968862660422e-5,6.68529745792036e-4,0.001045184913233372,-3.45348799846144e-4,-4.894169802054637e-4,-5.93005357194312e-4,5.045719908335158e-4,4.956079420287952e-5,-6.157618828277405e-4,-9.554850774033823e-4,2.4535408256439085e-4,3.747218538455353e-4,-4.878333769912356e-5,-3.6215053211173406e-4,-1.2466914099721726e-4,1.7569257879396672e-4,1.4983874128838255e-4,3.635292706764757e-5,-2.223056622789137e-4,2.122290971997277e-4,4.799784537493658e-4,1.382347687678834e-4,2.545441142669315e-4,3.3080665787658595e-4,1.5663350398746173e-4,-9.351480798945589e-5,1.888620570358811e-4,-2.724641313652786e-4,-9.174779143219559e-5,3.430424301566076e-4,-3.616234986988884e-4,-3.6715826029800355e-4,-7.056512833674837e-6,-7.848425687750501e-5,3.0043678705741026e-5,1.4970428388443634e-5,9.871951882410544e-5,4.9562140195767346e-5,-2.7168278358744057e-4,-9.645826664766391e-5,1.1814298330926014e-4,3.3603427960598607e-4,-1.7094171734119312e-5,1.3567035604650167e-4,5.39452425688299e-4,-1.7472887676833716e-4,-2.2701800040715716e-4,3.3603427960598607e-4,9.166180994754403e-6,-4.335415536544687e-5,5.526972414603159e-4,4.633524094125421e-5,-1.920208597681528e-4,3.6058683248402587e-4,8.35096048400489e-5,6.685296423070099e-4,0.0010451840866631975,-3.453504321093332e-4,-4.894176115423252e-4,-5.930060700318438e-4,5.045712435763093e-4,4.955928965791094e-5,-6.157621559318384e-4,-9.554868797639729e-4,2.4535399094432694e-4,3.747217651157866e-4,-4.878354548601461e-5,-3.621512313876936e-4,-1.2466997353769484e-4,1.7568950224900837e-4,1.498370818835924e-4,3.635278183876067e-5,-2.2230710813749571e-4,2.1222671622948575e-4,4.7997518180797655e-4,1.382329695824804e-4,2.5454166369887575e-4,3.308049444543178e-4,1.5663158685039972e-4,-9.3516472451522e-5,1.8886111254397852e-4,-2.724662036395394e-4,-9.175099372136914e-5,3.4304094036071857e-4,-3.6162469494745397e-4,-3.6716058670834066e-4,-7.0587301960911625e-6,-7.848365057875638e-5,3.0044450897237325e-5,1.4971157045837292e-5,9.872036346726055e-5,4.956300662858574e-5,-2.716817701314092e-4,-9.645734081152016e-5,1.1814408586651206e-4,3.3603528358620627e-4,-1.709281437765793e-5,1.3567129218649624e-4,5.394527064650407e-4,-1.7472781615299085e-4,-2.2701750689900783e-4,3.3603528358620627e-4,9.16741114209987e-6,-4.335265313460766e-5,5.526980054402008e-4,4.6336090050517124e-5,-0.00019201970014139249,3.605870708212158e-4,8.350965165747512e-5,6.685295999520969e-4,0.001045184824775181,-3.4534879857264604e-4,-4.894169977436953e-4,-5.930053623843017e-4,5.045719097959556e-4,4.956079993074496e-5,-6.157619427647657e-4,-9.554851060490492e-4,2.4535402068783825e-4,3.747218209192049e-4,-4.878348706034043e-5,-3.621506364852087e-4,-1.2466919477198968e-4,1.7569117740596154e-4,1.498388549052856e-4,3.6352975523624974e-5,-2.2230555015795056e-4,2.1222925867078152e-4,4.7997850872621826e-4,1.3823480163686837e-4,2.545441779822486e-4,3.3080670990206536e-4,1.5663363688597312e-4,-9.351501379016145e-5,1.8886185316882063e-4,-2.724643381901664e-4,-9.1747943837042e-5,3.430422441763842e-4,-3.616237407417742e-4,-3.671584772615064e-4,-7.0566943451758015e-6,-7.848433578478015e-5,-7.848783963437817e-5,1.1016186523299069e-5,-2.2141720799536693e-5,-1.366195019242183e-4,7.869020983279557e-5,2.5850007375282447e-6,3.3019210119141585e-5,3.3019210119141585e-5,8.98385187452991e-5,-3.0086257954735368e-5,-1.8325845572209352e-4,-2.620719121560983e-4,-1.8215319263454005e-4,-1.0547239324906138e-4,-3.935239525038864e-4,1.9159729278612342e-4,-2.9701647637277813e-4,-1.2754405371694983e-4,3.287331282576866e-4,-3.9605196568723576e-4,-1.1563433787283997e-4,-7.765441243453509e-5,1.0410527097955622e-4,-3.552236588987277e-5,-3.1834507598777455e-4,8.7659189961739e-5,3.3393750488659686e-4,-5.091077255423832e-5,3.3858765530957195e-5,2.211178813242302e-5,3.441720628685321e-5,-5.304576623372817e-4,2.099901678980253e-4,-2.043981692222794e-4,-2.0499327212886368e-4,5.050140581736445e-4,-1.7676505099760643e-4,-3.6319684223363205e-4,3.7852542660573435e-4,4.0310682011715276e-5,4.4991269148922586e-4,8.784929965368596e-4,-3.949330741344263e-4,-4.880052232095393e-4,-6.527314610158948e-4,0.00026942864655271046,-1.336568188208623e-4,-5.859397653153899e-4,-9.901578644286304e-4,2.6167763458134383e-4,3.2990788302208904e-4,-2.690153774165791e-4,-9.379787337404577e-4,-8.73580350956433e-4,2.7252478259809056e-6,-8.882002394656159e-4,-7.168854857185392e-4,-2.176676441842428e-4,-1.9639176298625715e-4,-7.957097116141138e-5,-1.471028699621641e-4,-4.488651799515597e-4,-6.0322545870594985e-5,1.4740732166151056e-4,-3.731858939853268e-4,-3.740626532607625e-4,2.099901678980253e-4,-2.0469572067557124e-4,-1.1649278352531477e-5,4.368104491608838e-4,-2.799795861256026e-4,-2.973308586490748e-4,-2.0935530356148326e-4,-2.447580445731201e-5
1,Median Estimate,-6.601001996868511e-6,1.1980882340217227e-5,1.0396131920277179e-5,-7.128759115235822e-5,-4.436365907542917e-4,-3.0818072216116726e-4,-5.842956971843421e-5,1.4448433634538658e-4,-2.0763710298527183e-4,5.059071646861117e-5,3.2187824759119066e-4,3.305658900768073e-4,-1.400727190952445e-4,1.4448433634538658e-4,2.0000638689620916e-4,-4.7267456818600424e-4,3.1301263524099706e-4,5.822783961823675e-4,2.688262758677913e-4,4.8543052116990293e-4,1.2546251603297542e-4,4.4686225074425047e-4,0.0015305736203792574,1.7553776182263682e-4,-6.325392586307509e-4,-9.427740711895515e-4,0.0013200845641083182,-6.298243027575935e-5,-7.121066468242247e-4,-7.898526614100153e-4,-6.504247775791182e-4,6.187046096161514e-4,5.666516743922365e-4,-3.348988631205529e-4,3.466593534861485e-5,-1.23225323279028e-4,2.0732599856974776e-4,-5.994065077126359e-5,-2.9026914858392664e-4,1.3068969540529332e-4,8.06759882346738e-4,-1.1726361734886472e-4,4.0707339325493956e-4,6.630049790940426e-4,1.8606347622130277e-4,-1.7219371330891032e-4,-1.337281084141402e-4,-1.9532693714020382e-4,-2.508950835300529e-4,2.0448670369138588e-4,-3.4791774296289693e-4,-5.188839059454661e-4,-1.4862460977375903e-4,-1.9559297721874185e-4,-6.598329927001334e-6,1.194689066450632e-5,1.0347108254545283e-5,-7.12799768067033e-5,-4.4361475590789444e-4,-3.081475706381263e-4,-5.835495822957005e-5,1.444541480603008e-4,-2.0757315074969372e-4,5.058404399887369e-5,3.219535171821706e-4,3.3054228391463927e-4,-1.4009917455803266e-4,1.444541480603008e-4,2.000007463867029e-4,-4.72768558351369e-4,3.1298088350618653e-4,5.822786134729105e-4,2.6881862243669896e-4,4.854141843417266e-4,1.2543784788779746e-4,4.469177273796196e-4,0.001530579106412485,1.754789395876929e-4,-6.325041818401964e-4,-9.428161488330745e-4,0.0013200988283318788,-6.303225063521523e-5,-7.121051205966529e-4,-7.898487966353455e-4,-6.503698115983528e-4,6.187458736668957e-4,5.666643750799926e-4,-3.3492764724410375e-4,3.4743107570904145e-5,-1.2310863872354923e-4,2.0734974231335934e-4,-5.994947545308355e-5,-2.902482309778231e-4,1.3063385727438758e-4,8.065990159606668e-4,-1.1733209279910303e-4,4.070066729664638e-4,6.628520205714866e-4,1.862140010982953e-4,-1.7210092343814096e-4,-1.338062719653793e-4,-1.954172135585122e-4,-2.508950334649091e-4,2.0446955156568048e-4,-3.4811372307662347e-4,-5.190164147022502e-4,-1.4883279149424233e-4,-1.9565025348084435e-4,-6.6051733937918736e-6,1.197915783882527e-5,1.040074349066723e-5,-7.128514686288036e-5,-4.4363976242578745e-4,-3.081846502084931e-4,-5.843261087529689e-5,1.4448420087817142e-4,-2.0764077714401641e-4,5.0586373803032466e-5,3.218753047226163e-4,3.305634252194985e-4,-1.4007218625399162e-4,1.4448420087817142e-4,2.0000971584567144e-4,-4.7266989935972514e-4,3.1301752207844977e-4,5.822751061251718e-4,2.688273764615336e-4,4.8542876500642235e-4,1.2546353602167762e-4,4.468553970542779e-4,0.0015305718716230577,1.755427679943549e-4,-6.325406313274777e-4,-9.427755447915743e-4,0.0013200892323307063,-6.298087096489866e-5,-7.121067918678908e-4,-7.898557973270389e-4,-6.50424396739174e-4,6.187012677074735e-4,5.666510458229234e-4,-3.3490120581811117e-4,3.4661071642075396e-5,-1.232009617673723e-4,2.0733059702285122e-4,-5.994443199078478e-5,-2.902751851991994e-4,1.306913198880939e-4,8.067650644307373e-4,-1.1725916613334712e-4,4.070759496386592e-4,6.630107464733239e-4,1.860565308794904e-4,-1.721929099108658e-4,-1.3373059193152065e-4,-1.9532610736594107e-4,-2.5089588628689273e-4,2.0448663617452949e-4,-3.479126779055116e-4,-5.188825946251217e-4,-1.4861772229585938e-4,-1.9559058461937812e-4,-1.957783978663497e-4,1.002170654474567e-4,8.737787069009815e-5,-6.644370737014465e-5,1.1295431961930299e-4,2.7075497060615e-4,-8.031036527438386e-5,-8.031036527438386e-5,1.4769611808521191e-4,-2.3432468152141995e-4,-1.5931372153915602e-4,-1.1475275914463165e-4,1.9005002975761525e-5,-7.023505920558672e-5,5.331269270517201e-5,-3.3126679794283267e-4,-2.463800185101492e-4,-8.208446715760173e-5,3.2686340568664025e-4,-1.1568084275745101e-4,-1.5252855773735906e-4,5.335533520900607e-5,3.5250076011099796e-4,-7.850687854731898e-5,-2.920298439521877e-4,2.682614032094399e-4,5.647355648808377e-4,-1.9447852563340235e-4,3.4716537499013636e-4,7.604292536696078e-5,9.475120550537356e-5,-5.035396547626553e-5,-5.479640145587784e-4,-2.575643261560918e-4,2.7770175165898157e-5,0.001022479374174047,-8.146101183055185e-5,1.78497161452882e-4,2.54887293723958e-4,-3.456740524603193e-4,8.985725550390844e-5,8.513515483416956e-4,2.1446447916887443e-5,-6.163640088885367e-4,-6.518675783486139e-4,8.18186171177398e-4,-4.492944773188427e-4,-2.4804326363640425e-4,-5.396557114200717e-4,-4.154102345879326e-4,9.926946789943192e-4,-2.493852386145142e-4,-0.0015318233399000312,-7.512124927829867e-5,4.808489121925887e-4,-5.208621012572816e-4,-0.0011554835602378055,-2.9024076940215894e-4,3.313084288592675e-5,-8.618080999008207e-6,-1.6651820601773441e-4,-1.2058175919598527e-4,-6.962123341994615e-5,8.835443501326499e-4,-8.396534395146274e-5,-5.781422077000158e-4,-5.479640145587784e-4,-2.4867785574462413e-4,1.0398614031467957e-4,3.141215922540649e-4,7.871547405051866e-5,2.498504440331285e-5,4.035087109239794e-5,-1.1177333209800853e-5
1,SD Estimate,0.006382347453117554,0.00799392003560879,0.006477714335457883,0.005714343677098756,0.006844112518744436,0.005414819184903696,0.008008371889098026,0.015207835966499748,0.011209589959971338,0.009221729144421082,0.008984281827068499,0.009631838355606378,0.012106017116661316,0.015207835966499748,0.01367970866835044,0.015975849035168143,0.012808601211107377,0.013771196087733924,0.015084174614577705,0.012654949459827302,0.012969309477700768,0.014152684508255622,0.016211251388866137,0.013510475726078015,0.01315313584899295,0.014327695039204683,0.015350993012956534,0.016319769204783816,0.015231260961069904,0.015562556431513486,0.01597374481125601,0.016154206101498945,0.016485887820042493,0.018698392841193217,0.006638641725622097,0.007997101377418362,0.007212545282339953,0.005511119419673789,0.006544039865210447,0.007446515903104685,0.009042044964651457,0.010576909722177006,0.013035523714577227,0.01641460155557652,0.006672985169158852,0.0048776898612686945,0.011706086224005843,0.00953715340518436,0.008159991049643121,0.008226464550841108,0.009116202442813935,0.011788172233998043,0.005697537302857234,0.004753055595019575,0.006382347961914141,0.007993920257366874,0.006477714359232122,0.005714344351275402,0.006844110926480104,0.005414818830012062,0.00800836999595401,0.015207835262526366,0.011209590439697336,0.009221725917315847,0.008984284121373828,0.00963183974011774,0.012106016546646399,0.015207835262526366,0.013679711985057168,0.015975846732724005,0.012808598616392124,0.013771194648909973,0.015084172677675575,0.012654951037478218,0.012969308555609836,0.014152688252724291,0.01621125264438296,0.013510477593389868,0.013153137399018992,0.014327694844192378,0.015350993749309176,0.01631976986173899,0.015231260275830176,0.015562556042340784,0.015973744958059054,0.016154204698661346,0.016485888562150917,0.018698391247947487,0.006638642052294384,0.007997097015785043,0.0072125435585510015,0.005511116267931206,0.00654403780633853,0.007446515436042324,0.009042044695755374,0.010576911892500193,0.013035525216698759,0.01641460036725098,0.00667298425213372,0.004877692739871903,0.01170608891404209,0.009537146129497593,0.008159993358068546,0.008226462475409575,0.00911621508667842,0.011788171224945403,0.005697534488483798,0.004753051015085594,0.006382347371471952,0.007993920014352491,0.0064777142278201714,0.005714343497211229,0.006844112504450048,0.005414819062164742,0.008008371782842763,0.015207835865911123,0.01120958990909317,0.009221729076682691,0.008984281745361164,0.009631838345598758,0.012106017087343494,0.015207835865911123,0.013679708535248358,0.01597584907883383,0.012808601191156985,0.013771195900931373,0.015084174585995924,0.01265494951899983,0.012969309489552331,0.014152684294716354,0.016211251306936604,0.013510475644429861,0.013153135684640278,0.014327695208827823,0.015350992956571241,0.016319769186441173,0.015231260792222938,0.0155625564918318,0.015973744707650492,0.016154206018089527,0.01648588787812486,0.01869839294236972,0.006638641614316223,0.00799709930654743,0.007212545332153626,0.005511119550646704,0.0065440400425317135,0.007446516071322474,0.009042045008750133,0.01057690976470024,0.013035523714026496,0.016414601728141992,0.006672985295516796,0.004877689749495364,0.011706086230766868,0.00953715351136021,0.008159990885473015,0.008226464619703899,0.009116202170929491,0.01178817213068748,0.0056975372715219715,0.004753055733986867,0.004753058937362445,0.006785809112624054,0.008183464377568265,0.007418507362726877,0.006785009746344284,0.007012786325234145,0.006927344831591543,0.006927344831591543,0.006761764765282757,0.006270167898062795,0.006065956150682694,0.006799187040066783,0.005927439536718261,0.0044680072877185326,0.011757417152296208,0.011440628262098523,0.009269931504247642,0.008013247090044853,0.007992614688587732,0.009027759271027296,0.0046182782637347155,0.005981335695611205,0.014647677135806343,0.005133669660383267,0.00591453579007493,0.006720429994218769,0.008090330340210353,0.00923876637728332,0.011455161880406139,0.006688536918044748,0.005772917795284728,0.016182240216810695,0.012415324766132649,0.012732927631170662,0.013012493984327043,0.01232631740099149,0.012759040417456348,0.012477856253807486,0.012429982741017006,0.012407818916147865,0.012855589457399447,0.013355826406995713,0.013335260545802115,0.012882451958774343,0.013882932838631205,0.014271449974848189,0.013931502262403495,0.015090139801414708,0.015384525547525644,0.01575024278903384,0.015763983146443655,0.015965098877536436,0.020427973662582994,0.021481063377355916,0.020938351751526103,0.021354380796015506,0.021473117470667415,0.021581739759545478,0.007170145790665095,0.005550225604162004,0.005857115996740576,0.006851709936875628,0.007940877785656329,0.009493555577290315,0.011716195954376132,0.017232579900676618,0.012415324766132649,0.009817689582030798,0.008466970742656179,0.0082613176934181309,0.00927727342990358,0.011896821664389013,0.008461612566095083,0.005114824005462402
1,Power,0.051,0.049,0.045,0.054,0.065,0.062,0.052,0.052,0.052,0.042,0.049,0.04,0.055,0.052,0.047,0.059,0.047,0.053,0.035,0.045,0.044,0.047,0.058,0.041,0.034,0.05,0.057,0.036,0.046,0.056,0.047,0.057,0.043,0.05,0.058,0.049,0.051,0.052,0.056,0.05,0.054,0.047,0.058,0.045,0.062,0.047,0.046,0.052,0.041,0.039,0.056,0.056,0.059,0.052,0.051,0.049,0.045,0.054,0.065,0.062,0.052,0.053,0.052,0.042,0.049,0.04,0.055,0.053,0.047,0.059,0.047,0.053,0.035,0.045,0.044,0.047,0.058,0.041,0.034,0.05,0.057,0.036,0.046,0.056,0.047,0.057,0.043,0.05,0.058,0.049,0.051,0.052,0.056,0.05,0.054,0.047,0.058,0.045,0.062,0.047,0.046,0.052,0.041,0.039,0.056,0.056,0.059,0.052,0.051,0.049,0.045,0.054,0.065,0.062,0.052,0.052,0.052,0.042,0.049,0.04,0.055,0.052,0.047,0.059,0.047,0.053,0.035,0.045,0.044,0.047,0.058,0.041,0.034,0.05,0.057,0.036,0.046,0.056,0.047,0.057,0.043,0.05,0.058,0.049,0.051,0.052,0.056,0.05,0.054,0.047,0.058,0.045,0.062,0.047,0.046,0.052,0.041,0.039,0.056,0.056,0.059,0.052,0.052,0.045,0.044,0.054,0.051,0.046,0.051,0.051,0.049,0.056,0.049,0.056,0.047,0.05,0.058,0.049,0.049,0.044,0.042,0.05,0.051,0.045,0.047,0.049,0.054,0.047,0.06,0.046,0.048,0.043,0.056,0.053,0.045,0.044,0.05,0.052,0.053,0.038,0.048,0.042,0.046,0.049,0.049,0.037,0.06,0.05,0.042,0.05,0.049,0.05,0.055,0.054,0.044,0.062,0.049,0.062,0.05,0.049,0.055,0.057,0.044,0.054,0.055,0.06,0.051,0.052,0.045,0.046,0.043,0.045,0.05,0.056,0.06,0.052
2,Mean Estimate,-0.01968717515455039,-0.019640223004111113,-0.019701824768215685,-0.01970473939415875,-0.019859304454277252,-0.019774996216363406,-0.019657684068199684,-0.020123119897411914,-0.019253222000812673,-0.01977218058564193,-0.019631159292454448,-0.019627668278867298,-0.019803599393036282,-0.020123119897411914,-0.019608537044092617,-0.0188979073836619,-0.01968066704879667,-0.01959769286293915,-0.020038182878612004,-0.019260000348859694,-0.020260389341498073,-0.019486469137161733,-0.019517778680444606,-0.02021736745679223,-0.02014687997793102,-0.019307618073402134,-0.018782593119193357,-0.01968388323194613,-0.019338745251969557,-0.02039365478294805,-0.020051934077539146,-0.020056185875151507,-0.019437921326852233,-0.019543155889475843,-0.019717787041693073,-0.01957503296594825,-0.019632875334334367,-0.019726938342494296,-0.019832344456157544,-0.019622955591983033,-0.019488773202344156,-0.019532764920884713,-0.019593476797476264,-0.019227990061547226,-0.019648025377070093,-0.01985011733022552,-0.02030936984506294,-0.01949266322491361,-0.01994834509035021,-0.019765315970013853,-0.019679611604766622,-0.01990539778071903,-0.019735441514996326,-0.01981384811038496,-0.019687175533997535,-0.019640223249727314,-0.01970182525233757,-0.019704739786927692,-0.01985930513229161,-0.019774996731162574,-0.019657684717474082,-0.020123120151181093,-0.019253223537612114,-0.019772180718718377,-0.019631159831234445,-0.019627668535971612,-0.019803599152540773,-0.020123120151181093,-0.019608538643305643,-0.018897909054539395,-0.0196806669262385,-0.01959769324303203,-0.020038183362561687,-0.019260000951303702,-0.020260389546905955,-0.01948646987763539,-0.01951777929031821,-0.020217367936657446,-0.020146880479633398,-0.019307617945289405,-0.018782593482650798,-0.019683883336358128,-0.01933874403487573,-0.020393654934312784,-0.020051934132191595,-0.020056185746273367,-0.019437920811997612,-0.01954315550857276,-0.019717787270805344,-0.019575032991569964,-0.019632874093935677,-0.019726936443522566,-0.019832343705504765,-0.019622955075323287,-0.01948877331492645,-0.01953276415877352,-0.01959347607488761,-0.019227989769075176,-0.01964802464580129,-0.019850110603955536,-0.020309362694143872,-0.019492657542804454,-0.019948336299895654,-0.019765308370232097,-0.019679605459601346,-0.019905392254071463,-0.019735434145491892,-0.019813848749199107,-0.019687175319759324,-0.01964022317504201,-0.01970182494013228,-0.01970473954010702,-0.01985930462216223,-0.019774996373142645,-0.019657684254175783,-0.020123120084675032,-0.019253222144296707,-0.019772180770295897,-0.019631159437995725,-0.01962766845058561,-0.019803599545803068,-0.020123120084675032,-0.019608537164459334,-0.0188979075374555,-0.01968066719275733,-0.0195976930231441,-0.020038183095994335,-0.01926000047078601,-0.020260389488506548,-0.01948646926894961,-0.019517778842779963,-0.02021736761287717,-0.020146880123089857,-0.019307618221531132,-0.018782593305039095,-0.01968388344640228,-0.01933874538652178,-0.02039365492948635,-0.020051934212812105,-0.02005618601118149,-0.01943792150658352,-0.019543156064052488,-0.019717787197067765,-0.019575034331923463,-0.019632875269402012,-0.019726938284459435,-0.019832344350041387,-0.019622955473517577,-0.019488773126678044,-0.019532764916456967,-0.019593476782709673,-0.019227990043205006,-0.019648025269322637,-0.019850117507402374,-0.02030937002819041,-0.01949266341541837,-0.019948345307381505,-0.01976531616701652,-0.019679611781285335,-0.019905397897881986,-0.01973544171604993,-0.01981384796993535,-0.01981384632108139,-0.01979554782239649,-0.019697852742809392,-0.019852228703926028,-0.019802833095130198,-0.01968910884974708,-0.019859135890768112,-0.019859135890768112,-0.019868327774972827,-0.019865252725347234,-0.019958795030242043,-0.019940064258603653,-0.019940947946613868,-0.01984505388461325,-0.01991367087227762,-0.020329329122711064,-0.019496473042866194,-0.020000324296525207,-0.01981481865950359,-0.019702036143399507,-0.019876108689547197,-0.019942042154034154,-0.019474712885365546,-0.019797954749509506,-0.019924493254298004,-0.019740685269302543,-0.0196468160350681,-0.019724894156299206,-0.01978654391523657,-0.01972801432358278,-0.019770664852889547,-0.019703070746224016,-0.02025131194014895,-0.019656886030904548,-0.019034156923756557,-0.01990707877909773,-0.01969132311337935,-0.02021971384150557,-0.019270845380122435,-0.02048951179454448,-0.019582810298963922,-0.01970202012689921,-0.020147061779756552,-0.020134288607804102,-0.019513303716947674,-0.018855498361396723,-0.019844688648108837,-0.019336969896089008,-0.02032245990540399,-0.020038453356184857,-0.02026098218341607,-0.019509936732196496,-0.020221653304674618,-0.019984072531552103,-0.019672625587081383,-0.019977751772333224,-0.02004272165714131,-0.020014415731608885,-0.019829096768416394,-0.01978439867442148,-0.01982740101582769,-0.019942635479406765,-0.01980538136013668,-0.019699063111011307,-0.01979911567914888,-0.01985874323891645,-0.02025131194014895,-0.019345521477330554,-0.01993937191132755,-0.01976129690013251,-0.019698968222802777,-0.019861978803252404,-0.01982205664740796,-0.019809741542499124
